S_No,REGION,COUNTY,SUB_COUNTY,UIC,KNEC,SCHOOL_NAME,CLUSTER,TYPE,DISABILITY_TYPE,ACCOMMODATION_TYPE,GENDER
6888,RIFT VALLEY,NAKURU,,NJORO,6853,27564108 LARMUDIAC SECONDARY SCHOOL,C2,PUBLIC,NONE,DAY,MIXED
6917,RIFT VALLEY,NAKURU,,NJORO,4292,27564110 TERET SECONDARY SCHOOL,C3,PUBLIC,NONE,DAY,MIXED
6920,RIFT VALLEY,NAKURU,RONGAI,GD25,27552018,AIC MOROP GIRLS,C2,PUBLIC,NONE,BOARDING,GIRLS
6921,RIFT VALLEY,NAKURU,RONGAI,PWJ8,27552068,AIC TULWOBMOI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6922,RIFT VALLEY,NAKURU,RONGAI,WB8L,27552007,AKUISI DAY MIXED SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6923,RIFT VALLEY,NAKURU,RONGAI,636B,27552017,ATHINAI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6924,RIFT VALLEY,NAKURU,RONGAI,W6EA,27552003,BANITA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6925,RIFT VALLEY,NAKURU,RONGAI,Z2ZW,27552056,BARINA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6926,RIFT VALLEY,NAKURU,RONGAI,F4C5,27552085,BELBUR SEC SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6927,RIFT VALLEY,NAKURU,RONGAI,VTAL,27552024,BOMASAN MIXED SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6928,RIFT VALLEY,NAKURU,RONGAI,S6DE,27552037,BOROR MIXED SECONDARY,C4,PUBLIC,NONE,DAY,MIXED
6929,RIFT VALLEY,NAKURU,RONGAI,ECWM,27552077,BRIGHT HOPE LOMOLO SEC SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6930,RIFT VALLEY,NAKURU,RONGAI,PNXR,27552066,BURGEI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6931,RIFT VALLEY,NAKURU,RONGAI,2WHS,27552073,CHEMASIS MIXED SEC,C4,PUBLIC,NONE,DAY,MIXED
6932,RIFT VALLEY,NAKURU,RONGAI,YTXW,27552023,KAMPI YA MOTO SECONDARY,C4,PUBLIC,NONE,DAY,MIXED
6933,RIFT VALLEY,NAKURU,RONGAI,T72V,27552054,KANDUTURA SECONDARY,C4,PUBLIC,NONE,DAY,MIXED
6934,RIFT VALLEY,NAKURU,RONGAI,JJVR,27552074,KAPSETEK SECONDARY,C4,PUBLIC,NONE,DAY,MIXED
6935,RIFT VALLEY,NAKURU,RONGAI,MAVU,27552080,KERMA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6936,RIFT VALLEY,NAKURU,RONGAI,3S2Q,27552039,KIAMUNYI SECONDARY,C4,PUBLIC,NONE,DAY,MIXED
6937,RIFT VALLEY,NAKURU,RONGAI,ECZM,27552076,KIMANGU DAY SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6938,RIFT VALLEY,NAKURU,RONGAI,B79F,27552047,KIPSYENAN SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6939,RIFT VALLEY,NAKURU,RONGAI,E59W,27552049,KIROBON BOYS HIGH SCHOOL,C2,PUBLIC,NONE,BOARDING,BOYS
6940,RIFT VALLEY,NAKURU,RONGAI,YXR3,27552032,KIROBON GIRLS SECONDARY SCHOOL,C2,PUBLIC,NONE,BOARDING,GIRLS
6941,RIFT VALLEY,NAKURU,RONGAI,XTXH,27552071,KOISAMO MIXED SECONDARY,C4,PUBLIC,NONE,DAY,MIXED
6942,RIFT VALLEY,NAKURU,RONGAI,5FB2,27552013,LAKE SOLAI SECONDARY,C4,PUBLIC,NONE,DAY,MIXED
6943,RIFT VALLEY,NAKURU,RONGAI,545P,27552044,LENGINET SECONDARY,C4,PUBLIC,NONE,DAY,MIXED
6944,RIFT VALLEY,NAKURU,RONGAI,SEKZ,27552061,MAJANI MINNGI SEC SCH,C4,PUBLIC,NONE,DAY,MIXED
6945,RIFT VALLEY,NAKURU,RONGAI,5P5H,27552019,MAMA NGINA KENYATTA SECONDARY SCHOOL,C3,PUBLIC,NONE,DAY,MIXED
6946,RIFT VALLEY,NAKURU,RONGAI,XCE2,27552086,MAMBA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6947,RIFT VALLEY,NAKURU,RONGAI,FJDW,27552028,MATUIKU MIXED SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6948,RIFT VALLEY,NAKURU,RONGAI,NL62,27552027,MAWE MIXED DAY SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6949,RIFT VALLEY,NAKURU,RONGAI,E6ZZ,27552020,MEMA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6950,RIFT VALLEY,NAKURU,RONGAI,AKSM,27552060,MERCY NJERI SECONDARY,C4,PUBLIC,NONE,DAY,MIXED
6951,RIFT VALLEY,NAKURU,RONGAI,TDYC,27552079,MIMWAITA SEC,C4,PUBLIC,NONE,DAY,MIXED
6952,RIFT VALLEY,NAKURU,RONGAI,G22N,27552038,MUHIGIA SECONDARY,C4,PUBLIC,NONE,DAY,MIXED
6953,RIFT VALLEY,NAKURU,RONGAI,V3BB,27552051,NGATA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6954,RIFT VALLEY,NAKURU,RONGAI,ZL59,27552033,OGILGEI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6955,RIFT VALLEY,NAKURU,RONGAI,EFN9,27552026,OL-RONGAI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6956,RIFT VALLEY,NAKURU,RONGAI,PNC7,27552067,PAMELA SCOTT LELDET SEC,C4,PUBLIC,NONE,DAY,MIXED
6957,RIFT VALLEY,NAKURU,RONGAI,QF3M,27552005,PATEL DAY SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6958,RIFT VALLEY,NAKURU,RONGAI,4FD4,27552034,PIAVE SEC,C4,PUBLIC,NONE,DAY,MIXED
6959,RIFT VALLEY,NAKURU,RONGAI,ED38,27552078,RONGAI MIXED DAY SECONDARY,C4,PUBLIC,NONE,DAY,MIXED
6960,RIFT VALLEY,NAKURU,RONGAI,JBTY,27552053,RUIRU SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6961,RIFT VALLEY,NAKURU,RONGAI,FE5R,27552082,SANMARCO SEC SCH,C4,PUBLIC,NONE,DAY,MIXED
6962,RIFT VALLEY,NAKURU,RONGAI,46U9,27552083,SARAMBEI SEC SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6963,RIFT VALLEY,NAKURU,RONGAI,45F9,27552012,SEET KOBOR BAPTIST SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6964,RIFT VALLEY,NAKURU,RONGAI,NGNE,27552002,SOLAI BOYS SECONDARY SCHOOL,C2,PUBLIC,NONE,BOARDING,BOYS
6965,RIFT VALLEY,NAKURU,RONGAI,HRBV,27552075,SOLAI DAY MIXED SEC SCH,C4,PUBLIC,NONE,DAY,MIXED
6966,RIFT VALLEY,NAKURU,RONGAI,NXK5,27552050,SOLAI KALE SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6968,RIFT VALLEY,NAKURU,RONGAI,HY5D,27552084,TESTAI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6969,RIFT VALLEY,NAKURU,RONGAI,HXMY,27552063,TUIYOTICH,C4,PUBLIC,NONE,DAY,MIXED
6970,RIFT VALLEY,NAKURU,SUBUKIA,TN53,27569211,ARASH SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6971,RIFT VALLEY,NAKURU,SUBUKIA,P8J8,27569209,FOREST HILL SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6972,RIFT VALLEY,NAKURU,SUBUKIA,VKVA,27569310,GITURA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6973,RIFT VALLEY,NAKURU,SUBUKIA,9PT2,27569303,GREENHILLS SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6974,RIFT VALLEY,NAKURU,SUBUKIA,VR7Y,27569304,KABAZI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6975,RIFT VALLEY,NAKURU,SUBUKIA,YQ2P,27569111,KAMOSOP,C4,PUBLIC,NONE,DAY,MIXED
6976,RIFT VALLEY,NAKURU,SUBUKIA,WPR3,27569302,KIENI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6977,RIFT VALLEY,NAKURU,SUBUKIA,EQBV,27569305,MAGOMANO SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6978,RIFT VALLEY,NAKURU,SUBUKIA,UUMU,27569205,MARYLAND SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6979,RIFT VALLEY,NAKURU,SUBUKIA,KVGG,27569207,MWIRERI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6980,RIFT VALLEY,NAKURU,SUBUKIA,KC63,27569309,OL DONYO MARA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6981,RIFT VALLEY,NAKURU,SUBUKIA,MZG9,27569104,OL'MANYATTA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6982,RIFT VALLEY,NAKURU,SUBUKIA,8R7Y,27569210,OUR LADY OF VICTORIES SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6983,RIFT VALLEY,NAKURU,SUBUKIA,R9E9,27569110,SAFINA HAJI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6984,RIFT VALLEY,NAKURU,SUBUKIA,GFCK,27569308,SIDAI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6985,RIFT VALLEY,NAKURU,SUBUKIA,27U4,27569109,SIMBOIYON SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6986,RIFT VALLEY,NAKURU,SUBUKIA,7SLY,27569101,ST MICHAEL GATAGATI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6987,RIFT VALLEY,NAKURU,SUBUKIA,Y3QD,27569107,ST. PAUL KIRIKO SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6988,RIFT VALLEY,NAKURU,SUBUKIA,WPE2,27569102,ST. ULRICH LAMA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6989,RIFT VALLEY,NAKURU,SUBUKIA,8CGK,27569203,SUBUKIA DAY SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6990,RIFT VALLEY,NAKURU,SUBUKIA,L6DX,27569108,TACHASIS SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6991,RIFT VALLEY,NAKURU,SUBUKIA,8JUP,27569103,UMOJA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6992,RIFT VALLEY,NAKURU,SUBUKIA,KCFE,27569202,WEI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6993,RIFT VALLEY,NAKURU,SUBUKIA,H4UE,27569106,WIYUMIRIRIE SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6994,RIFT VALLEY,NANDI,CHESUMEI,FUAU,29579603,A I C KOSIRAI GIRLS SECONDARY SCHOOL,C3,PUBLIC,NONE,BOARDING,GIRLS
6995,RIFT VALLEY,NANDI,CHESUMEI,NEDL,29579203,A.I.C KAMOIYWO GIRLS SECONDARY SCHOOL,C3,PUBLIC,NONE,BOARDING,GIRLS
6996,RIFT VALLEY,NANDI,CHESUMEI,HAR8,29579402,A.I.C KECHIRE SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6997,RIFT VALLEY,NANDI,CHESUMEI,JQYP,29579304,A.I.C MOI KAPKUTO SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6998,RIFT VALLEY,NANDI,CHESUMEI,FQA6,29579205,A.I.C TAMBOIYO SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
6999,RIFT VALLEY,NANDI,CHESUMEI,KWAM,29579206,ACK LAGAT HIGH - OLMETUNYI,C4,PUBLIC,NONE,DAY,MIXED
7000,RIFT VALLEY,NANDI,CHESUMEI,9U5M,29579804,AIC CHEPTWOLIO SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7001,RIFT VALLEY,NANDI,CHESUMEI,9ZGK,29579704,AIC ITIGO MIXED SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7002,RIFT VALLEY,NANDI,CHESUMEI,46L5,29579705,AIC KIPKONGORWO SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7003,RIFT VALLEY,NANDI,CHESUMEI,YDU8,29579806,AIC MOSORIOT SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7004,RIFT VALLEY,NANDI,CHESUMEI,RWBV,29579807,AIC MUTWOT SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7005,RIFT VALLEY,NANDI,CHESUMEI,YBRZ,29579101,CHEMUNDU SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7006,RIFT VALLEY,NANDI,CHESUMEI,JJ6G,29579601,CHRIST THE KING HIGH SCHOOL CHEPTERIT,C4,PUBLIC,NONE,BOARDING,MIXED
7007,RIFT VALLEY,NANDI,CHESUMEI,T7WD,29579702,ITIGO GIRLS SECONDARY SCHOOL,C2,PUBLIC,NONE,BOARDING,GIRLS
7008,RIFT VALLEY,NANDI,CHESUMEI,MABK,29579106,KAMURGUIYWO SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7009,RIFT VALLEY,NANDI,CHESUMEI,YQR7,29579305,KAPCHEPKOK SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7010,RIFT VALLEY,NANDI,CHESUMEI,JBLC,29500006,KAPSABET BOYS,C1,PUBLIC,NONE,BOARDING,BOYS
7011,RIFT VALLEY,NANDI,CHESUMEI,2Q49,29579501,KAPSISIYWA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7012,RIFT VALLEY,NANDI,CHESUMEI,TFX9,29579301,KAPTEL BOYS HIGH SCHOOL,C3,PUBLIC,NONE,BOARDING,BOYS
7013,RIFT VALLEY,NANDI,CHESUMEI,U9HQ,29579102,KAPTILDIL SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7014,RIFT VALLEY,NANDI,CHESUMEI,QESX,29579404,KIMONDI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7015,RIFT VALLEY,NANDI,CHESUMEI,WE4B,29579302,KOMBE SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7016,RIFT VALLEY,NANDI,CHESUMEI,UVJ6,29579602,KOSIRAI HIGH SCHOOL,C4,PUBLIC,NONE,BOARDING,MIXED
7017,RIFT VALLEY,NANDI,CHESUMEI,GGMP,29579701,LELMOKWO HIGH SCHOOL,C2,PUBLIC,NONE,BOARDING,MIXED
7018,RIFT VALLEY,NANDI,CHESUMEI,NXJ4,29579204,MARTIN LEL SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7019,RIFT VALLEY,NANDI,CHESUMEI,343T,29579801,"MOI HIGH SCHOOL ,SIRGOI",C3,PUBLIC,NONE,BOARDING,MIXED
7020,RIFT VALLEY,NANDI,CHESUMEI,N5HR,29579809,MORDEN DAY SIRGOI SEC,C4,PUBLIC,NONE,DAY,MIXED
7021,RIFT VALLEY,NANDI,CHESUMEI,LZJN,29579401,MWEIN ADVENTIST SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7022,RIFT VALLEY,NANDI,CHESUMEI,Z8E,29579104,NAMGOI MIXED SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7023,RIFT VALLEY,NANDI,CHESUMEI,H7JB,29579703,NDONYONGARIA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7024,RIFT VALLEY,NANDI,CHESUMEI,TWJB,29579802,NGECHEK SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7025,RIFT VALLEY,NANDI,CHESUMEI,PUMW,29579108,OUR LADY OF WISDOM KAPKECHUI GIRLS SECONDARY,C4,PUBLIC,NONE,BOARDING,GIRLS
7026,RIFT VALLEY,NANDI,CHESUMEI,8FHF,29579107,SAMOO SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7027,RIFT VALLEY,NANDI,CHESUMEI,PD2N,29579202,SANIAK SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7028,RIFT VALLEY,NANDI,CHESUMEI,372U,29579406,SIKSIKET SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7029,RIFT VALLEY,NANDI,CHESUMEI,Z9Z9,29579803,ST FRANCIS CHEPTARIT SECONDARY SCHOOL,C3,PUBLIC,NONE,DAY,MIXED
7030,RIFT VALLEY,NANDI,CHESUMEI,B2ZL,29579805,ST JUDES KOKWET SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7031,RIFT VALLEY,NANDI,CHESUMEI,SG5F,29579808,ST. CANISIUS HIGH SCHOOL - MATEKET,C4,PUBLIC,NONE,BOARDING,MIXED
7032,RIFT VALLEY,NANDI,CHESUMEI,CF3V,29500025,ST. JOSEPH'S GIRLS - CHEPTERIT,C1,PUBLIC,NONE,BOARDING,GIRLS
7033,RIFT VALLEY,NANDI,CHESUMEI,NZM7,29579604,ST. PATRICK NDAPTABWA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7034,RIFT VALLEY,NANDI,CHESUMEI,63SJ,29579303,ST. PAUL'S ACK GIRLS SECONDARY SCHOOL- KAPTEL,C3,PUBLIC,NONE,BOARDING,GIRLS
7035,RIFT VALLEY,NANDI,CHESUMEI,WNBP,29579605,ST. PAUL'S KAMONJIL HIGH SCHOOL,C4,PUBLIC,NONE,BOARDING,MIXED
7036,RIFT VALLEY,NANDI,CHESUMEI,WXVD,29579201,ST.JOHN THE APOSTLE HIGH SCHOOL-CHEMUSWA,C4,PUBLIC,NONE,BOARDING,MIXED
7037,RIFT VALLEY,NANDI,CHESUMEI,XQMX,29579405,ST.STEPHEN'S KIPTUIYA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7038,RIFT VALLEY,NANDI,CHESUMEI,A3L3,29579502,ST.SYLVESTER SIRONOI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7039,RIFT VALLEY,NANDI,CHESUMEI,9FNU,29579109,ST.THERESA OF THE CHILD JESUS -MASABA HIGH SCHOOL,C4,PUBLIC,NONE,BOARDING,MIXED
7208,RIFT VALLEY,NANDI,TINDERET,AJUR,29542104,A I C SETEK SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7209,RIFT VALLEY,NANDI,TINDERET,Y4YD,29542310,AIC KIPYAOR SEC,C4,PUBLIC,NONE,DAY,MIXED
7210,RIFT VALLEY,NANDI,TINDERET,74KN,29542110,AINAPNGETUNY SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7211,RIFT VALLEY,NANDI,TINDERET,GR5K,29542204,ALL SAINTS KAPKENO GIRLS HIGH SCHOOL,C3,PUBLIC,NONE,BOARDING,GIRLS
7212,RIFT VALLEY,NANDI,TINDERET,LF3H,29542303,CHEMAMUL SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7213,RIFT VALLEY,NANDI,TINDERET,TCJC,29542401,CHEMASE SECONDARY SCHOOL,C3,PUBLIC,NONE,DAY,MIXED
7214,RIFT VALLEY,NANDI,TINDERET,MAA6,29542206,CHEMUTIA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7215,RIFT VALLEY,NANDI,TINDERET,C5JC,29542113,CHEROBON MIXED DAY SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7216,RIFT VALLEY,NANDI,TINDERET,2BKY,29542209,CHERONDO SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7217,RIFT VALLEY,NANDI,TINDERET,H8GH,29542106,FR. BOYLE KABOLEBO SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7218,RIFT VALLEY,NANDI,TINDERET,YY43,29542302,FR. GEORGE YAHN SECONDARY SCHOOL-CHEPTONON,C4,PUBLIC,NONE,DAY,MIXED
7219,RIFT VALLEY,NANDI,TINDERET,L79K,29542109,FR. MARTIN BOYLE SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7220,RIFT VALLEY,NANDI,TINDERET,YYAX,29542103,GOT NE LEL SECONDARY SCHOOL,C3,PUBLIC,NONE,DAY,MIXED
7221,RIFT VALLEY,NANDI,TINDERET,STS2,29542201,HENRY KOSGEI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7222,RIFT VALLEY,NANDI,TINDERET,TWM2,29542205,KABIRER HIGH SCHOOL,C4,PUBLIC,NONE,BOARDING,MIXED
7223,RIFT VALLEY,NANDI,TINDERET,UZHZ,29542309,KABUTIEI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7224,RIFT VALLEY,NANDI,TINDERET,T4UM,29542111,KAMELIL MIXED DAY SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7225,RIFT VALLEY,NANDI,TINDERET,EG2F,29542404,KAMUNY SECONDARY,C4,PUBLIC,NONE,DAY,MIXED
7226,RIFT VALLEY,NANDI,TINDERET,W246,29542108,KAPKOROS BARNGETUNY SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7227,RIFT VALLEY,NANDI,TINDERET,QDN5,29542403,KAPSIGILAI GIRLS' SECONDARY SCHOOL,C3,PUBLIC,NONE,BOARDING,GIRLS
7228,RIFT VALLEY,NANDI,TINDERET,3PWP,29542112,KIMUGUL MIXED DAY,C4,PUBLIC,NONE,DAY,MIXED
7229,RIFT VALLEY,NANDI,TINDERET,KG65,29542202,KIMWANI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7230,RIFT VALLEY,NANDI,TINDERET,Q5P4,29542208,KIPKURES SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7231,RIFT VALLEY,NANDI,TINDERET,QZJ3,29542114,KOISEGEM MIXED DAY,C4,PUBLIC,NONE,DAY,MIXED
7232,RIFT VALLEY,NANDI,TINDERET,DC6B,29542101,METEITEI BOYS SECONDARY SCHOOL,C1,PUBLIC,NONE,BOARDING,BOYS
7233,RIFT VALLEY,NANDI,TINDERET,FSAY,29542305,MOMBWO GIRLS' SECONDARY SCHOOL,C3,PUBLIC,NONE,BOARDING,GIRLS
7234,RIFT VALLEY,NANDI,TINDERET,U34A,29542304,MUTUMON SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7235,RIFT VALLEY,NANDI,TINDERET,JKMM,29542307,SARWAT MIXED SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7236,RIFT VALLEY,NANDI,TINDERET,KU7R,29542207,SOKOSIK SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7237,RIFT VALLEY,NANDI,TINDERET,H9D4,29542105,ST JOHN TACHASIS MIXED DAY SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7238,RIFT VALLEY,NANDI,TINDERET,66RT,29542107,ST. ANDREW SECONDARY SCHOOL - SENETWO,C4,PUBLIC,NONE,DAY,MIXED
7239,RIFT VALLEY,NANDI,TINDERET,TYXY,29542405,ST. JOHNS KIBONGWA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7240,RIFT VALLEY,NANDI,TINDERET,5Y9E,29542306,ST. PETERS SOBA DAY SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7241,RIFT VALLEY,NANDI,TINDERET,C47G,29542102,ST.MARY'S TACH ASIS GIRLS SECONDARY SCHOOL,C2,PUBLIC,NONE,BOARDING,GIRLS
7242,RIFT VALLEY,NANDI,TINDERET,6BY5,29542308,ST.MICHAEL'S MIXED SECONDARY SCHOOL-KAMELILO,C4,PUBLIC,NONE,DAY,MIXED
7243,RIFT VALLEY,NANDI,TINDERET,LTTK,29542402,ST.PAULS CHEMALAL A.C.K SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7244,RIFT VALLEY,NANDI,TINDERET,DMH4,29542203,TAUNET SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7245,RIFT VALLEY,NANDI,TINDERET,258M,29542301,TINDERET SECONDARY SCHOOL,C3,PUBLIC,NONE,DAY,MIXED
7435,NYANZA,NYAMIRA,BORABU,48DQ,43720122,A.I.C GIETAI SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7436,NYANZA,NYAMIRA,BORABU,AXRH,43720117,ERONGE SDA SECONDARY SCHOOL,C3,PUBLIC,NONE,DAY,MIXED
7437,NYANZA,NYAMIRA,BORABU,LB7C,43720115,ITUMBE SDA MIXED SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7438,NYANZA,NYAMIRA,BORABU,B78C,43720124,KEGINGA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7439,NYANZA,NYAMIRA,BORABU,PZ5Z,43720118,KINENI MIXED SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7440,NYANZA,NYAMIRA,BORABU,PU9Q,43720128,MAGURA SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7441,NYANZA,NYAMIRA,BORABU,PU3W,43720103,MANGA GIRLS HIGH SCHOOL,C3,PUBLIC,NONE,BOARDING,GIRLS
7442,NYANZA,NYAMIRA,BORABU,YG35,43720101,MECHEO SDA MIXED SECONDARY,C3,PUBLIC,NONE,DAY,MIXED
7443,NYANZA,NYAMIRA,BORABU,MXLX,43720107,MENYENYA S.D.A HIGH SCHOOL,C2,PUBLIC,NONE,BOARDING,MIXED
7444,NYANZA,NYAMIRA,BORABU,JGNZ,43720120,MOGUSII SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7445,NYANZA,NYAMIRA,BORABU,LQYX,43720111,MWONGORI SECONDARY SCHOOL,C2,PUBLIC,NONE,DAY,MIXED
7446,NYANZA,NYAMIRA,BORABU,6Y3Y,43720106,NYANSIONGO HIGH SCHOOL,C2,PUBLIC,NONE,BOARDING,MIXED
7447,NYANZA,NYAMIRA,BORABU,9GED,43720125,ONSANDO GIRLS DEB SECONDARY SCHOOL,C4,PUBLIC,NONE,BOARDING,GIRLS
7448,NYANZA,NYAMIRA,BORABU,P9L2,43720105,RIGOKO SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
7449,NYANZA,NYAMIRA,BORABU,WNWN,43720110,ST MATHIAS MULUMBA SECONDARY SCHOOL,C2,PUBLIC,NONE,DAY,MIXED
7450,NYANZA,NYAMIRA,BORABU,T5PJ,43720108,ST. GONZAGAGONZA ISOGE,C3,PUBLIC,NONE,DAY,MIXED
7451,NYANZA,NYAMIRA,BORABU,VAM9,43720116,ST. JAMES NYARONDE SECONDARY SCHOOL,C4,PUBLIC,NONE,DAY,MIXED
